"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG","Isole","JAN","popolazione al 1º gennaio","9","totale","Y30","30 anni","99","totale","2020","2020",75519,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","1","maschi","Y30","30 anni","99","totale","2020","2020",29554,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","2","femmine","Y30","30 anni","99","totale","2020","2020",28983,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y30","30 anni","99","totale","2020","2020",58537,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","1","maschi","Y30","30 anni","99","totale","2020","2020",8824,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","2","femmine","Y30","30 anni","99","totale","2020","2020",8158,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y30","30 anni","99","totale","2020","2020",16982,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y30","30 anni","99","totale","2020","2020",578,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y30","30 anni","99","totale","2020","2020",14198,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y30","30 anni","99","totale","2020","2020",646752,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y30","30 anni","99","totale","2020","2020",165904,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","2","femmine","Y30","30 anni","99","totale","2020","2020",20897,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y30","30 anni","99","totale","2020","2020",328034,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y30","30 anni","99","totale","2020","2020",84231,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y30","30 anni","99","totale","2020","2020",42914,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y30","30 anni","99","totale","2020","2020",6996,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","2","femmine","Y30","30 anni","99","totale","2020","2020",81673,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y30","30 anni","99","totale","2020","2020",22017,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y30","30 anni","99","totale","2020","2020",660,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y30","30 anni","99","totale","2020","2020",318718,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y30","30 anni","99","totale","2020","2020",1238,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y30","30 anni","99","totale","2020","2020",7202,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",54323,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",61879,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",12092,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",2956,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",25784,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",60368,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",6165,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",6097,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",14540,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",56489,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",122247,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",5927,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",3141,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",1281,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",7383,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",5893,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",630,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",2971,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",51262,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",651,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",7157,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",110812,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",12010,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",3024,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",5995,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",25478,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",6117,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",23813,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",23070,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",46883,,
"ITE","Centro","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",64134,,
"ITE","Centro","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",63027,,
"ITE","Centro","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",127161,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",19390,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",19005,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",38395,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",4694,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",4642,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",9336,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",7883,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",7842,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",15725,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",32167,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",31538,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",63705,,
"ITF","Sud","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",83646,,
"ITF","Sud","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",81760,,
"ITF","Sud","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",165406,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",7341,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",7068,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",14409,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",1767,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",1619,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",3386,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",35879,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",35798,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",71677,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",23131,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",22377,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",45508,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",3340,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",3164,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",6504,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",12188,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",11734,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",23922,,
"ITG","Isole","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",38676,,
"ITG","Isole","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",37343,,
"ITG","Isole","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",76019,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",29804,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",28980,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",58784,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",8872,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",17235,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",8363,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",335493,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",661651,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",83660,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",170818,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",21550,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y31","31 anni","99","totale","2020","2020",326158,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",87158,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y31","31 anni","99","totale","2020","2020",22635,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y31","31 anni","99","totale","2020","2020",44185,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",615,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",626,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",1241,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",7340,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",6858,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",14198,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",55216,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",53877,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",109093,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",60375,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",119883,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",11897,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",2906,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",5920,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",2979,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",49585,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",649095,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",59508,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",5993,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",5904,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",3014,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",2998,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",5977,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",25123,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",24462,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",5808,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",5729,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",11537,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",23451,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",23413,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",46864,,
"ITE","Centro","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",62965,,
"ITE","Centro","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",62416,,
"ITE","Centro","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",125381,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","1","maschi","Y32","32 anni","99","totale","2020","2020",18912,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","2","femmine","Y32","32 anni","99","totale","2020","2020",18661,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y32","32 anni","99","totale","2020","2020",37573,,
